k_tsang = {
	867.1.1 = { change_development_level = 5 }
	920.1.1 = {
	}
	940.1.1 = {
	}
	960.1.1 = {
	}
	980.1.1 = {
	}
	1000.1.1 = {
	}
	#Mangyül Gungthang - Pugyel Dynasty
	1020.1.1={
	}
	1065.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1253.1.1={
	}
	1280.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
c_kyakyaru = {
	#Zhangzhung conquered by Tibet
	625.1.1={
	}
	#Dzonga vassals - fictional placeholders
	740.1.1 = {
	}
	800.1.1 = {
	}
	820.1.1 = {
	}
	840.1.1 = {
	}
	860.1.1 = {
	}
	880.1.1 = {
	}
	900.1.1 = {
	}
	920.1.1 = {
	}
	940.1.1 = {
	}
	960.1.1 = {
	}
	980.1.1 = {
	}
	1000.1.1 = {
	}
	#Mangyül Gungthang - Pugyel Dynasty
	1020.1.1={
	}
	1065.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1253.1.1={
	}
	1280.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
d_ngamring = {
	619.1.1={
	}
	#Mu clan of Ngamring - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	#Era of Fragmentation
	842.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	#Sakya Trizin is established
	1073.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	#Phagmodrupa Kingdom supersedes Sakya in U and Tsang
	1358.1.1={
	}
	1360.1.1={
	}
}
c_kagar = {
	619.1.1={
	}
	#Mu clan of Ngamring - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
c_caze = {
	619.1.1={
	}
	#Mu clan of Ngamring - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
c_xaitongmoin = {
	619.1.1={
	}
	#Jétanak dynasty - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
d_nyima = {
	#Zhangzhung Kingdom conquered by Tibetan Empire
	625.1.1={
	}
	#Nyima dynasty - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	#Era of Fragmentation
	842.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	#Sakya Trizin established as overlord of Tibet by Yuan Dynasty
	1251.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	#Phagmodrupa Kingdom supersedes Sakya in U and Tsang
	1358.1.1={
	}
	1360.1.1={
	}
}
c_nyima = {
	#Zhangzhung Kingdom conquered by Tibetan Empire
	625.1.1={
	}
	#Nyima dynasty - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
c_aso = {
	#Zhangzhung Kingdom conquered by Tibetan Empire
	625.1.1={
	}
	#Nyima dynasty - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
c_xainza = {
	#Zhangzhung Kingdom conquered by Tibetan Empire
	625.1.1={
	}
	#Nyima dynasty - fictional placeholders
	740.1.1={
	}
	800.1.1={
	}
	820.1.1={
	}
	840.1.1={
	}
	860.1.1={
	}
	880.1.1={
	}
	900.1.1={
	}
	920.1.1={
	}
	940.1.1={
	}
	960.1.1={
	}
	980.1.1={
	}
	1000.1.1={
	}
	1020.1.1={
	}
	1040.1.1={
	}
	1060.1.1={
	}
	1080.1.1={
	}
	1100.1.1={
	}
	1120.1.1={
	}
	1140.1.1={
	}
	1160.1.1={
	}
	1180.1.1={
	}
	1200.1.1={
	}
	1220.1.1={
	}
	1240.1.1={
	}
	1260.1.1={
	}
	1280.1.1={
	}
	1300.1.1={
	}
	1320.1.1={
	}
	1340.1.1={
	}
	1360.1.1={
	}
}
